source,category,width,height,mode,has_alpha_channel,has_transparency,alpha_min,alpha_max,bytes,sha256
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Death_Collapse/Dir_03_Up/T_Boss_Death_Dir_03_Up_04.png,02_Enemies,331,303,RGBA,True,True,0,255,87384,81e20e1f9387e5c10004acbad8824f12f9e9b159c3c03208ed3324183ffe4482
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Death_Collapse/Dir_03_Up/T_Boss_Death_Dir_03_Up_Sheet.png,02_Enemies,1324,303,RGBA,True,True,0,255,381474,308cbd6f4a474ab52fc72c7a6928dad6e6ee88a24a143e21492990715cea453c
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Death_Collapse/Dir_04_Left/T_Boss_Death_Dir_04_Left_01.png,02_Enemies,323,287,RGBA,True,True,0,255,114950,18c7ae3c372c6424bc025dcb1e8ae9c4269bb8926b8a6ecb4f6b60b1fdd189b0
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Death_Collapse/Dir_04_Left/T_Boss_Death_Dir_04_Left_02.png,02_Enemies,323,287,RGBA,True,True,0,255,108352,cef98e61342bc2774385652b5244f0681fc5be5f1be3dcd56a3dbfab6b0b7884
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Death_Collapse/Dir_04_Left/T_Boss_Death_Dir_04_Left_03.png,02_Enemies,323,287,RGBA,True,True,0,255,77563,68f2fa0cf6bc9a0d8ad9b8c8e839f13a3ea538c25caa585c39cbf7032d5e6579
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Death_Collapse/Dir_04_Left/T_Boss_Death_Dir_04_Left_04.png,02_Enemies,323,287,RGBA,True,True,0,255,76566,c9bf4cde50077b0172645975fda552c817c51e2f13ab06708a0bb1fc6f239d1f
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Death_Collapse/Dir_04_Left/T_Boss_Death_Dir_04_Left_Sheet.png,02_Enemies,1292,287,RGBA,True,True,0,255,370849,2d312d9ebbe715e095ede9f2405a6fa09a62ccddd81e26fabf30b35be6cc8767
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_01_Down/T_Boss_Enrage_Dir_01_Down_01.png,02_Enemies,349,372,RGBA,True,True,0,255,150323,eecc76b76b3001e0274eb3cbe86fef8181c0a3a75fc6d9d6e4dabb669ce80955
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_01_Down/T_Boss_Enrage_Dir_01_Down_02.png,02_Enemies,349,372,RGBA,True,True,0,255,164302,a3bdeda9b368d4d27505f68d461690d07ddb8cef8f902a35e72a5576f4b95164
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_01_Down/T_Boss_Enrage_Dir_01_Down_03.png,02_Enemies,349,372,RGBA,True,True,0,255,219951,e05edb69178126d77c3b770c3d84b30592566b169bf7e3dff7ebc66b29e4f67e
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_01_Down/T_Boss_Enrage_Dir_01_Down_04.png,02_Enemies,349,372,RGBA,True,True,0,255,149568,70af7f29ab06d9b25298e7ba0bd812f1deda89ae044807ff161299d02b6c1335
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_01_Down/T_Boss_Enrage_Dir_01_Down_Sheet.png,02_Enemies,1396,372,RGBA,True,True,0,255,656380,97504cb82cb6b62d987e7498776a258f3de0e156a3f41dcb6a4df46e128ffd8a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_02_Right/T_Boss_Enrage_Dir_02_Right_01.png,02_Enemies,346,315,RGBA,True,True,0,255,121024,52af0d40deda0210605d6b177d458aa2d89fd39cc06ed193236a78e5d2a2954a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_02_Right/T_Boss_Enrage_Dir_02_Right_02.png,02_Enemies,346,315,RGBA,True,True,0,255,138352,2bf49d2548fa18f23c086e05772d4d2edb9b7a3c1cd86530d39331fa357f0229
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_02_Right/T_Boss_Enrage_Dir_02_Right_03.png,02_Enemies,346,315,RGBA,True,True,0,255,176633,0c2019014354fdce6713a50b35fdec923750375040f3a19aa6d7a0213aa229c8
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_02_Right/T_Boss_Enrage_Dir_02_Right_04.png,02_Enemies,346,315,RGBA,True,True,0,255,116434,41b80acb58975e3d15158ec6b1fb3112365cb1617ea2a7bb528955ac84a0f3b6
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_02_Right/T_Boss_Enrage_Dir_02_Right_Sheet.png,02_Enemies,1384,315,RGBA,True,True,0,255,532713,6a1e0493334941028566d4aa84ccdcae6363ef9db0dc82e9f95fa5fb76721f75
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_03_Up/T_Boss_Enrage_Dir_03_Up_01.png,02_Enemies,364,322,RGBA,True,True,0,255,123777,62db917e611d85224cb1e2e7380d7609c1954882a7d825901f0cc8aef9203b3f
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_03_Up/T_Boss_Enrage_Dir_03_Up_02.png,02_Enemies,364,322,RGBA,True,True,0,255,155304,1928cfef3724437aa3481c7a494c08ca22f3f54b3973ad1240c12f06a7da6e87
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_03_Up/T_Boss_Enrage_Dir_03_Up_03.png,02_Enemies,364,322,RGBA,True,True,0,255,199723,7f3727974fbf3a8643a86f2c805e71f3b85984da07df7fbbfc7cd503fc6d0c57
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_03_Up/T_Boss_Enrage_Dir_03_Up_04.png,02_Enemies,364,322,RGBA,True,True,0,255,128432,54120448b6cb3b313d232f1dc9a1957c9f5fe82c63a91b74a932736342bc9bd6
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_03_Up/T_Boss_Enrage_Dir_03_Up_Sheet.png,02_Enemies,1456,322,RGBA,True,True,0,255,581959,d9c6705d498ef9e93225c79c57368fb2b7fecad03b827b3f66b5d1dd406c24b9
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_04_Left/T_Boss_Enrage_Dir_04_Left_01.png,02_Enemies,357,319,RGBA,True,True,0,255,115939,bca9e1ba3bd39651300dd9341c9bdd07fe5763b0d9675bce445b2828c4998c7a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_04_Left/T_Boss_Enrage_Dir_04_Left_02.png,02_Enemies,357,319,RGBA,True,True,0,255,129295,e6e3ecc102311a606d85f64893aed8803f60dfd746b3d5a882e1e052735f4679
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_04_Left/T_Boss_Enrage_Dir_04_Left_03.png,02_Enemies,357,319,RGBA,True,True,0,255,186941,5cb65d30f58cb21deda2fff08cc21692089846830050181a817b5b42ee795355
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_04_Left/T_Boss_Enrage_Dir_04_Left_04.png,02_Enemies,357,319,RGBA,True,True,0,255,121800,aac547d01e3585166072fdad6037a992066c8a502914a9942acbbf6c964a42c2
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Enrage_Roar/Dir_04_Left/T_Boss_Enrage_Dir_04_Left_Sheet.png,02_Enemies,1428,319,RGBA,True,True,0,255,532736,b3f727517013a1b05c894c3d9a2de7dcddc66c1651d25c5b7145914de2a19e64
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_01_Down/T_Boss_Slam_Dir_01_Down_01.png,02_Enemies,320,342,RGBA,True,True,0,255,158221,21499ce44e94eaf6d1fe597effe2c74faf01d5b5f7884e8103fd45c74013857e
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_01_Down/T_Boss_Slam_Dir_01_Down_02.png,02_Enemies,320,342,RGBA,True,True,0,255,154677,0f02409758e9c838b19117dc3c6049a02972c27e1653d8341bba2c79d5e6c282
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_01_Down/T_Boss_Slam_Dir_01_Down_03.png,02_Enemies,320,342,RGBA,True,True,0,255,144062,3796f595a1ec456a4fb0317aafa063547f97bd47e939744067788f5d7d75ed18
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_01_Down/T_Boss_Slam_Dir_01_Down_04.png,02_Enemies,320,342,RGBA,True,True,0,255,155495,3e90645f1ab347e9727aaa0690f53c74f0647e4a5860b6b25a9ce292f4fe624a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_01_Down/T_Boss_Slam_Dir_01_Down_Sheet.png,02_Enemies,1280,342,RGBA,True,True,0,255,594274,97334ffc3c415f501e936417c5687e0775752d24e6a1a769a7c6b9f6d5f4ad5e
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_02_Right/T_Boss_Slam_Dir_02_Right_01.png,02_Enemies,307,318,RGBA,True,True,0,255,141704,b26cec89f90862da087dcc81051d0f8dc57b849745f3757be17546ff63c6490c
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_02_Right/T_Boss_Slam_Dir_02_Right_02.png,02_Enemies,307,318,RGBA,True,True,0,255,130674,a75ed46507cb5bb21238c4335c0fdd07f892c47823cb917a15d023c5637c88cd
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_02_Right/T_Boss_Slam_Dir_02_Right_03.png,02_Enemies,307,318,RGBA,True,True,0,255,118040,6225fa35c65568f41194745127290806ff58d7681de3dd0f6d74a93e609d876f
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_02_Right/T_Boss_Slam_Dir_02_Right_04.png,02_Enemies,307,318,RGBA,True,True,0,255,137480,b65d61778d8f2a8984a8beb30b04726c65c211ac6b5a39442b2329dead2e99db
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_02_Right/T_Boss_Slam_Dir_02_Right_Sheet.png,02_Enemies,1228,318,RGBA,True,True,0,255,512691,843123cd12a4c5db30e05a87463d23ece12a0df4fca068e23439a7610c0a2734
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_03_Up/T_Boss_Slam_Dir_03_Up_01.png,02_Enemies,307,330,RGBA,True,True,0,255,136794,6302b2b64348486b7ce01444feae2827e6f397af0b94acf66c276a5b2502212e
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_03_Up/T_Boss_Slam_Dir_03_Up_02.png,02_Enemies,307,330,RGBA,True,True,0,255,131097,d44fcf7c2fdc9924c9c905256a8aec6c26dd10c06e22c9fae9dda8183a0ec8bb
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_03_Up/T_Boss_Slam_Dir_03_Up_03.png,02_Enemies,307,330,RGBA,True,True,0,255,140960,ba026000e3d5fbd4796aef3123daa371c389f53f50a38c18711a0a2a8a26f4b4
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_03_Up/T_Boss_Slam_Dir_03_Up_04.png,02_Enemies,307,330,RGBA,True,True,0,255,139531,c2aa0631238830502c5b216773f2790014d1e3a56acab9e61785c2e29a24fc74
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_03_Up/T_Boss_Slam_Dir_03_Up_Sheet.png,02_Enemies,1228,330,RGBA,True,True,0,255,531369,3a0687e3219995a099d375d124a73c19fd9d139303b98724b4c4102bddadd210
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_04_Left/T_Boss_Slam_Dir_04_Left_01.png,02_Enemies,307,311,RGBA,True,True,0,255,129481,9fc5421582ba39e66a307002b47a2bd6278ee576b9ecfacb0ff3dbcff550cdd3
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_04_Left/T_Boss_Slam_Dir_04_Left_02.png,02_Enemies,307,311,RGBA,True,True,0,255,134356,07579917dae0aa4b737f18d97f23cdb8327be726dd88c68b3651131cbcbcca59
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_04_Left/T_Boss_Slam_Dir_04_Left_03.png,02_Enemies,307,311,RGBA,True,True,0,255,128104,a3c80ec204d1b12284cc2d81ecc4f56bef701afee33c87705f2fae5faf8b7dd0
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_04_Left/T_Boss_Slam_Dir_04_Left_04.png,02_Enemies,307,311,RGBA,True,True,0,255,132063,4089df89ac49ea6bb23bc139797bcf640e18094bda9544780c680ccd84f752d8
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Ground_Slam/Dir_04_Left/T_Boss_Slam_Dir_04_Left_Sheet.png,02_Enemies,1228,311,RGBA,True,True,0,255,509041,e7a06708349ba783683386d3e590bb2e95cc0a0cca55ff7def2213f541689eac
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_01_Down/T_Boss_Cleave_Dir_01_Down_01.png,02_Enemies,339,297,RGBA,True,True,0,255,138113,1c06745801d381a3062af46ef854a52f5eb6115ddd4df781441ccff14f023b0d
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_01_Down/T_Boss_Cleave_Dir_01_Down_02.png,02_Enemies,339,297,RGBA,True,True,0,255,161410,a8f4560530573a030ba8173719ee0feaa16144c1fb29ae3d8b28a3c9e06621d1
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_01_Down/T_Boss_Cleave_Dir_01_Down_03.png,02_Enemies,339,297,RGBA,True,True,0,255,150335,c187c6c395d79ebaef2745fc9770bc371eb380f4a1834e6ab78b0c8ec8a8914c
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_01_Down/T_Boss_Cleave_Dir_01_Down_04.png,02_Enemies,339,297,RGBA,True,True,0,255,132240,18ddca340e3fa9a7c4176481ed29ffe0dadcb8e2f8636000e74ab4bd6da6c0f7
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_01_Down/T_Boss_Cleave_Dir_01_Down_Sheet.png,02_Enemies,1356,297,RGBA,True,True,0,255,563281,dc8a40929fd796e873a693520b795c1d86c849cd04d7b45b9cebb81ebfa78294
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_02_Right/T_Boss_Cleave_Dir_02_Right_01.png,02_Enemies,352,318,RGBA,True,True,0,255,122972,22596b0d514ac85a064e03494fe1d55f187d7ab11f5bef75dbfc34c9d726917c
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_02_Right/T_Boss_Cleave_Dir_02_Right_02.png,02_Enemies,352,318,RGBA,True,True,0,255,134689,c33327c28266ed57c0361de403a726731f41e1ccb4bc0c1e30a0df059bc37478
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_02_Right/T_Boss_Cleave_Dir_02_Right_03.png,02_Enemies,352,318,RGBA,True,True,0,255,138757,3b976f11e0ddf90d7da5d8d0a61e53abf5244ba21c771b81e534a15987bcba89
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_02_Right/T_Boss_Cleave_Dir_02_Right_04.png,02_Enemies,352,318,RGBA,True,True,0,255,118260,74b80ad5e1943ce3f4ac33723aacd580c274a56fb04196b570f3803af5143131
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_02_Right/T_Boss_Cleave_Dir_02_Right_Sheet.png,02_Enemies,1408,318,RGBA,True,True,0,255,494952,043b16b895bddc93f51c8657e6dd8c2ab2f5d561dda42acb4453472223ffadaf
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_03_Up/T_Boss_Cleave_Dir_03_Up_01.png,02_Enemies,358,300,RGBA,True,True,0,255,121812,b9143452c48224e33bf85104b6dfc7d5b89efc0abf1f53cd5e7ec524e8ccf73f
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_03_Up/T_Boss_Cleave_Dir_03_Up_02.png,02_Enemies,358,300,RGBA,True,True,0,255,152526,eab3a2fcef8a7d93fdc7f96dab55636eb08a22ef079ea45be50f23173c5fad64
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_03_Up/T_Boss_Cleave_Dir_03_Up_03.png,02_Enemies,358,300,RGBA,True,True,0,255,138409,ff179dfb7c2d5490438ebf942e4ecb315b9f757b4ddacf55163eeaa56c094ede
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_03_Up/T_Boss_Cleave_Dir_03_Up_04.png,02_Enemies,358,300,RGBA,True,True,0,255,122467,8c861a828e92f8e07d9641d4ca31e94a0cdc5ea1a7fcc08645d1965472aae934
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_03_Up/T_Boss_Cleave_Dir_03_Up_Sheet.png,02_Enemies,1432,300,RGBA,True,True,0,255,517420,774f7eed12395eac65a47dd6584679500a0b40905b3aa31552ff5ad09ffde765
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_04_Left/T_Boss_Cleave_Dir_04_Left_01.png,02_Enemies,361,333,RGBA,True,True,0,255,129162,e53490eadc5f253eea86fba1db1b708dbb38c39f1885814156bccb16e39c48c3
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_04_Left/T_Boss_Cleave_Dir_04_Left_02.png,02_Enemies,361,333,RGBA,True,True,0,255,144793,ae0dc520a51ca6d972ed88ed92b24d95ba7c1731629f9c2214bb57d9bae5a45a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_04_Left/T_Boss_Cleave_Dir_04_Left_03.png,02_Enemies,361,333,RGBA,True,True,0,255,140492,31e4874abf6ad91a1833ed03988bb9ae6edecf18a648f3f7395c3097a235f840
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_04_Left/T_Boss_Cleave_Dir_04_Left_04.png,02_Enemies,361,333,RGBA,True,True,0,255,120734,a30aaa08cb0ad083fd3f090af4d10b4002d9eff4bb5f7911e7f69e81d9ad9161
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Heavy_Cleave/Dir_04_Left/T_Boss_Cleave_Dir_04_Left_Sheet.png,02_Enemies,1444,333,RGBA,True,True,0,255,514593,64e5f3f7f1a4af2b4001b3b0a1f6ddf360677b302ccdb562a3bca75fafab50e5
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_01_Down/T_Boss_Idle_Dir_01_Down_01.png,02_Enemies,326,320,RGBA,True,True,0,255,152620,2695926284ca3d4aa172dbed335300497f9d50fb78aaa8de18a97eb4bedcd1ea
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_01_Down/T_Boss_Idle_Dir_01_Down_02.png,02_Enemies,326,320,RGBA,True,True,0,255,147891,2eefb9b31f2c0eca9f739e5d4ddc16d75ceb8b561a56652d797b5fecb5311c2a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_01_Down/T_Boss_Idle_Dir_01_Down_03.png,02_Enemies,326,320,RGBA,True,True,0,255,150831,fa7ea8e18b2e2f67a88e80fcba6b2ccefef99ee4b64111390b3e15a6b5803a6e
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_01_Down/T_Boss_Idle_Dir_01_Down_04.png,02_Enemies,326,320,RGBA,True,True,0,255,150241,b240c47c2c01b7536d876b29af3fd724526f8f642571f3ba3a79556240a4e617
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_01_Down/T_Boss_Idle_Dir_01_Down_Sheet.png,02_Enemies,1304,320,RGBA,True,True,0,255,588301,6583e0d8f53a010c40cdc598e3a3af8332fedf4496abdda391180903d7db943f
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_02_Right/T_Boss_Idle_Dir_02_Right_01.png,02_Enemies,208,330,RGBA,True,True,0,255,106985,3c37c75cbcd068c2bee68617669c7766ba899f3cb7fafe9cd6e424b1ea81494b
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_02_Right/T_Boss_Idle_Dir_02_Right_02.png,02_Enemies,208,330,RGBA,True,True,0,255,99481,3311875f706d0d63f7ac735757f703df9ad623fb11037d9d71cf127575afd16a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_02_Right/T_Boss_Idle_Dir_02_Right_03.png,02_Enemies,208,330,RGBA,True,True,0,255,101439,8c225d4e4b64953d8c61624f3e8479a326f623f77b30762a1734e2d4c4484414
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_02_Right/T_Boss_Idle_Dir_02_Right_04.png,02_Enemies,208,330,RGBA,True,True,0,255,103492,4ae633fed39e7357972159fc0c70a29a6b767e31d6d495d45f25fc5eda7ea6bc
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_02_Right/T_Boss_Idle_Dir_02_Right_Sheet.png,02_Enemies,832,330,RGBA,True,True,0,255,401332,29e153828142608f38dc8648ab93d6c605046adf2bfbb7f7a490d735b9e784c9
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_03_Up/T_Boss_Idle_Dir_03_Up_01.png,02_Enemies,315,324,RGBA,True,True,0,255,139357,27e9091f506b6f496d8a4e79a52bad2b32951fa321feb3da2fdad864c269819c
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_03_Up/T_Boss_Idle_Dir_03_Up_02.png,02_Enemies,315,324,RGBA,True,True,0,255,140147,9162c527623dad177228ab9c0aeda49f340e6f89817ec068a522bc6a3fce7917
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_03_Up/T_Boss_Idle_Dir_03_Up_03.png,02_Enemies,315,324,RGBA,True,True,0,255,142028,48c89939473495f0b94fda456c8c190c5388ce7076180773c4b8b45aff777a09
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_03_Up/T_Boss_Idle_Dir_03_Up_04.png,02_Enemies,315,324,RGBA,True,True,0,255,140649,62dc2abcbb8aa381be6458dfd4db9614089d2182c4bad6d4d837bee15566a378
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_03_Up/T_Boss_Idle_Dir_03_Up_Sheet.png,02_Enemies,1260,324,RGBA,True,True,0,255,547516,504e7760288582f44e7c38605e994392a66e537d43f9c0dccebc321799f23982
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_04_Left/T_Boss_Idle_Dir_04_Left_01.png,02_Enemies,215,326,RGBA,True,True,0,255,106778,1ec481847d7b63dcab4d2329159a62ac7a1b19777348ce1d9221ff4bc36776b7
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_04_Left/T_Boss_Idle_Dir_04_Left_02.png,02_Enemies,215,326,RGBA,True,True,0,255,102914,0f2ddb2532e4a8b24f44ebf089170549a76c580d5331f6f184b90e2b7ac84fab
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_04_Left/T_Boss_Idle_Dir_04_Left_03.png,02_Enemies,215,326,RGBA,True,True,0,255,102810,18487ecf6b69d04757b7818f979f2b41ae58b3aa413e133811cdb7d96e2aceef
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_04_Left/T_Boss_Idle_Dir_04_Left_04.png,02_Enemies,215,326,RGBA,True,True,0,255,101861,7ddf0f5492d3a45f12afc3a99024fcf79efedfe3e543e8689e078496f4ca9946
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Idle/Dir_04_Left/T_Boss_Idle_Dir_04_Left_Sheet.png,02_Enemies,860,326,RGBA,True,True,0,255,404800,dcf94c789fce0f4504821c7dcac052516a9d1ad2f2de83e9c050efecce0442d8
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_01_Down/T_Boss_Walk_Dir_01_Down_01.png,02_Enemies,348,323,RGBA,True,True,0,255,149492,efd31dc2091882917d14238ba9e5d80ca61739ec6730e7850943f4a450e25e84
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_01_Down/T_Boss_Walk_Dir_01_Down_02.png,02_Enemies,348,323,RGBA,True,True,0,255,138110,1696c9ea586d83e5ff824efdc2fbe5dfe22a7f1c97152c63dc722c567958580b
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_01_Down/T_Boss_Walk_Dir_01_Down_03.png,02_Enemies,348,323,RGBA,True,True,0,255,143021,3384ebabd1a5129f19a1e5f0081771f4da9b4107767d36181b64ced318f1ae83
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_01_Down/T_Boss_Walk_Dir_01_Down_04.png,02_Enemies,348,323,RGBA,True,True,0,255,141881,ae8384255998eafa3e0e158ae3dbc52305c57f5fcfeb23071c3d8726f2eabe53
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_01_Down/T_Boss_Walk_Dir_01_Down_Sheet.png,02_Enemies,1392,323,RGBA,True,True,0,255,562401,f5f19a31a12f189914dc14147d79413378264586c5bfd00c85822750ca381e1c
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_02_Right/T_Boss_Walk_Dir_02_Right_01.png,02_Enemies,248,321,RGBA,True,True,0,255,111999,4ed3ead82c80c017476e090ac8564ec89e0aa4dfefdfe8fcd942025d503e94ee
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_02_Right/T_Boss_Walk_Dir_02_Right_02.png,02_Enemies,248,321,RGBA,True,True,0,255,106096,8ce3b28d5ae0d917071ffc693e9081bc6c7173a65b4b44ab3cd26f391408e7f0
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_02_Right/T_Boss_Walk_Dir_02_Right_03.png,02_Enemies,248,321,RGBA,True,True,0,255,119569,e854899fcbc629f72b904676a3f0e396c2c6f2d7fe989afd9a78620594b45b11
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_02_Right/T_Boss_Walk_Dir_02_Right_04.png,02_Enemies,248,321,RGBA,True,True,0,255,120256,b68f66bc9ca75f8d9f3c24dfcc7a0b9c4690009457ae3132e7f60556e4a46c86
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_02_Right/T_Boss_Walk_Dir_02_Right_Sheet.png,02_Enemies,992,321,RGBA,True,True,0,255,449067,6b4f44fcf0cbfc6c14d74d2db75a397e1075c02556dd5d0f3c360a90accca02f
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_03_Up/T_Boss_Walk_Dir_03_Up_01.png,02_Enemies,340,320,RGBA,True,True,0,255,140530,4d4b6fa791afe4e8f21913c04f0d84c924849990b5fe05644f5a8cc9b1cdb1e2
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_03_Up/T_Boss_Walk_Dir_03_Up_02.png,02_Enemies,340,320,RGBA,True,True,0,255,135540,4f4101f38c55a84ae6c25038c6db33741183923b5cf992210e3840282020c217
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_03_Up/T_Boss_Walk_Dir_03_Up_03.png,02_Enemies,340,320,RGBA,True,True,0,255,144477,ef9912573859bd4c40436011022c4a11f94b4ac3b529e79dcdaf7f7cdb63e5df
